829106	Помисли си за това, моля те.	442022	Please think about it.
829107	Нещо променило ли се е?	433721	Has anything changed?
829109	Ей ти! Изчакай, моля те.	410598	Hey you! Please wait.
829110	Спот също ли отиде?	51616	Did Spot go, too?
829111	Нанси се усмихна щастливо.	36203	Nancy smiled happily.
829131	Твоята книга е.	515538	It's your book.
829132	Том се нарани.	37174	Tom hurt himself.
829133	Ето го рейсът.	54201	Here comes the bus.
829134	И аз, също.	321985	Me, too.
829135	И аз така.	321985	Me, too.
829136	Аз също.	321985	Me, too.
829137	Тук има книга.	515536	There's a book here.
829138	Трябва да се извиниш.	16023	You should apologize.
829139	Днес е горещо.	242881	It's hot today.
829140	Ккакво ще направиш?	511883	What will you make?
829141	Петър изглежда много млад.	34886	Peter looks very young.
829142	Всички бяха щастливи.	441959	Everyone was happy.
829184	Аз още не съм си написал цялото домашно.	258547	I haven't finished all my homework yet.
829186	Аз живея в Япония.	259803	I live in Japan.
829187	От теб зависи.	42493	It is up to you.
829187	От теб зависи.	237713	It's up to you.
829189	Аз ям тук.	449105	I eat here.
829191	Лимоните са кисели.	435751	Lemons are sour.
829192	Майк да не е спрял да пие?	465053	Has Mike quit drinking?
829193	Спрял ли е Майк да пие?	465053	Has Mike quit drinking?
829194	Дървото гори.	323576	Wood burns.
829196	Толкова съм щастлив.	321673	I'm so happy.
829197	Том гледа телевизия вчера.	37132	Tom watched TV yesterday.
829822	Това е страхотно стихотворение.	395034	That's a great poem.
829823	Това е велико стихотворение.	395034	That's a great poem.
829824	Това е краят.	56074	This is the end.
829825	Дай ми книгата.	43899	Give me the book.
829826	Проявявам търпение.	321816	I'm being patient.
829827	Аз ще взема този чадър.	59189	I'll take this umbrella.
829828	Моля шофирайте внимателно.	38464	Please drive carefully.
829829	Моля карайте внимателно.	38464	Please drive carefully.
829830	Ан има много приятели.	480139	Ann has many friends.
829831	На нас ни беше приятно да играем бейзбол.	263305	We enjoyed playing baseball.
829832	Той мрази Нанси.	292275	He hates Nancy.
829833	По-добре се чувствам днес.	242822	I feel better today.
829834	Том беше уволнен.	513527	Tom was fired.
829835	Том бил уволнен.	513527	Tom was fired.
829836	Те винаги пропускат училище.	410544	They always skip school.
829837	Тя ми е съученичка.	321453	She's my classmate.
829838	Какво казваш?	433498	What're you saying?
829839	Както и да е, никога няма да разбереш.	63264	Anyway, you'll never know.
829840	Готови ли сте всички?	63266	Are you all ready?
829841	Всеки може да го направи това.	36596	Anyone can do that.
829842	Това може да го направи всеки.	36596	Anyone can do that.
829843	Подкрепям те напълно.	321790	I support you whole-heartedly.
829844	Подкрепям те с цялото си сърце.	321790	I support you whole-heartedly.
829847	Имам застраховка живот.	258997	I have life insurance.
829848	Няма ли да отидеш?	241051	Won't you go?
829849	Не би ли отишъл?	241051	Won't you go?
829850	Ще те съдя.	237678	I'll sue you.
829851	Ще ви съдя.	237678	I'll sue you.
829852	Тя може да говори френски.	312110	She can speak French.
829853	Напоследък цените са паднали.	435636	Prices have dropped recently.
829854	Цените паднаха напоследък.	435636	Prices have dropped recently.
829855	Моля те, запази го в тайна.	38457	Please keep it secret.
829856	Дейвид е много активен.	39340	David is very active.
